card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-06-01_Trade_2,2026-06-01,"Trade 2 - Pivot, TREND branch (buy stop above daily P, TREND_UP long)",Trade 2,LONG,STOP,7586.53,7550.7,7601.77,7610.25,7618.73,35.83,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-02,WAITED for return to entry,,2026-06-02 08:45:00,7586.53,35.83,1.0,Unit 2,7586.53,2026-06-02 16:00:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-06-01_Trade_2,2026-06-01,"Trade 2 - Pivot, TREND branch (buy stop above daily P, TREND_UP long)",Trade 2,LONG,STOP,7586.53,7550.7,7601.77,7610.25,7618.73,35.83,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-02,WAITED for return to entry,,2026-06-02 08:45:00,7586.53,35.83,1.0,Unit 3,7586.53,2026-06-02 16:00:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-06-01_Trade_3A,2026-06-01,"Trade 3A - Momentum-Pullback, 57.5% fib retracement (TREND_UP long)",Trade 3A,LONG,LIMIT,7450.75,7321.93,7501.45,7601.8,7864.5,128.82,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-02,,08:45 7587.8 was -1.06R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-06-02_Trade_1,2026-06-02,"Trade 1 - Daily Directional (LONG, TREND_UP)",Trade 1,LONG,MARKET,7606.0,7558.31,7653.69,7701.38,7807.9,47.69,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-03,WAITED for return to entry,,2026-06-03 12:45:00,7606.0,47.69,1.0,Unit 1,7558.31,2026-06-03 19:30:00,stopped out,-1.0,-1.0
2026-06-02_Trade_1,2026-06-02,"Trade 1 - Daily Directional (LONG, TREND_UP)",Trade 1,LONG,MARKET,7606.0,7558.31,7653.69,7701.38,7807.9,47.69,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-03,WAITED for return to entry,,2026-06-03 12:45:00,7606.0,47.69,1.0,Unit 2,7558.31,2026-06-03 19:30:00,stopped out,-1.0,-1.0
2026-06-02_Trade_1,2026-06-02,"Trade 1 - Daily Directional (LONG, TREND_UP)",Trade 1,LONG,MARKET,7606.0,7558.31,7653.69,7701.38,7807.9,47.69,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-03,WAITED for return to entry,,2026-06-03 12:45:00,7606.0,47.69,1.0,Unit 3,7558.31,2026-06-03 19:30:00,stopped out,-1.0,-1.0
2026-06-02_Trade_2,2026-06-02,"Trade 2 - Pivot, regime-aware (TREND branch, LONG across daily P)",Trade 2,LONG,LIMIT,7602.46,7579.98,7630.23,7642.35,7654.47,22.48,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-03,WAITED for return to entry,,2026-06-03 15:30:00,7602.46,22.48,1.0,Unit 1,7579.98,2026-06-03 16:45:00,stopped out,-1.0,-1.0
2026-06-02_Trade_2,2026-06-02,"Trade 2 - Pivot, regime-aware (TREND branch, LONG across daily P)",Trade 2,LONG,LIMIT,7602.46,7579.98,7630.23,7642.35,7654.47,22.48,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-03,WAITED for return to entry,,2026-06-03 15:30:00,7602.46,22.48,1.0,Unit 2,7579.98,2026-06-03 16:45:00,stopped out,-1.0,-1.0
2026-06-02_Trade_2,2026-06-02,"Trade 2 - Pivot, regime-aware (TREND branch, LONG across daily P)",Trade 2,LONG,LIMIT,7602.46,7579.98,7630.23,7642.35,7654.47,22.48,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-03,WAITED for return to entry,,2026-06-03 15:30:00,7602.46,22.48,1.0,Unit 3,7579.98,2026-06-03 16:45:00,stopped out,-1.0,-1.0
2026-06-02_Trade_3A,2026-06-02,"Trade 3A - Momentum-Pullback (57.5% fib retracement, LONG)",Trade 3A,LONG,LIMIT,7532.12,7447.68,7562.82,7623.6,7782.7,84.44,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-03,,08:45 7612.7 was -0.95R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-06-03_Trade_1,2026-06-03,"Trade 1 - Daily Directional (LONG, trending-bullish regime)",Trade 1,LONG,MARKET,7615.8,7572.34,7659.26,7702.72,7807.38,43.46,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,RECOVERY to entry-0.5R (7594.07),,2026-06-04 20:30:00,7594.07,21.73,0.5,Unit 1,7572.34,2026-06-05 01:15:00,stopped out,-1.0,-1.0
2026-06-03_Trade_1,2026-06-03,"Trade 1 - Daily Directional (LONG, trending-bullish regime)",Trade 1,LONG,MARKET,7615.8,7572.34,7659.26,7702.72,7807.38,43.46,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,RECOVERY to entry-0.5R (7594.07),,2026-06-04 20:30:00,7594.07,21.73,0.5,Unit 2,7572.34,2026-06-05 01:15:00,stopped out,-1.0,-1.0
2026-06-03_Trade_1,2026-06-03,"Trade 1 - Daily Directional (LONG, trending-bullish regime)",Trade 1,LONG,MARKET,7615.8,7572.34,7659.26,7702.72,7807.38,43.46,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,RECOVERY to entry-0.5R (7594.07),,2026-06-04 20:30:00,7594.07,21.73,0.5,Unit 3,7582.1,2026-06-04 23:45:00,card runner time-stop at entry-session close,-0.551,-0.775
2026-06-03_Trade_2,2026-06-03,"Trade 2 - Pivot, TREND branch (long breakout above daily P)",Trade 2,LONG,LIMIT,7611.69,7572.34,7630.83,7638.35,7645.87,39.35,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,RECOVERY to entry-0.5R (7592.01),,2026-06-04 20:15:00,7592.01,19.67,0.5,Unit 1,7572.34,2026-06-05 01:15:00,stopped out,-1.0,-1.0
2026-06-03_Trade_2,2026-06-03,"Trade 2 - Pivot, TREND branch (long breakout above daily P)",Trade 2,LONG,LIMIT,7611.69,7572.34,7630.83,7638.35,7645.87,39.35,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,RECOVERY to entry-0.5R (7592.01),,2026-06-04 20:15:00,7592.01,19.67,0.5,Unit 2,7572.34,2026-06-05 01:15:00,stopped out,-1.0,-1.0
2026-06-03_Trade_2,2026-06-03,"Trade 2 - Pivot, TREND branch (long breakout above daily P)",Trade 2,LONG,LIMIT,7611.69,7572.34,7630.83,7638.35,7645.87,39.35,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,RECOVERY to entry-0.5R (7592.01),,2026-06-04 20:15:00,7592.01,19.67,0.5,Unit 3,7572.34,2026-06-05 01:15:00,stopped out,-1.0,-1.0
2026-06-03_Trade_3A,2026-06-03,"Trade 3A - Momentum-Pullback, 57.5% fib retracement (TREND_UP fork)",Trade 3A,LONG,LIMIT,7532.54,7448.53,7563.44,7624.6,7784.7,84.01,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,WAITED for return to entry,,2026-06-04 08:45:00,7532.54,84.01,1.0,Unit 1,7563.44,2026-06-04 18:00:00,TP1 reached,0.368,0.368
2026-06-03_Trade_3A,2026-06-03,"Trade 3A - Momentum-Pullback, 57.5% fib retracement (TREND_UP fork)",Trade 3A,LONG,LIMIT,7532.54,7448.53,7563.44,7624.6,7784.7,84.01,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,WAITED for return to entry,,2026-06-04 08:45:00,7532.54,84.01,1.0,Unit 2,7532.54,2026-06-05 16:30:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-06-03_Trade_3A,2026-06-03,"Trade 3A - Momentum-Pullback, 57.5% fib retracement (TREND_UP fork)",Trade 3A,LONG,LIMIT,7532.54,7448.53,7563.44,7624.6,7784.7,84.01,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-04,WAITED for return to entry,,2026-06-04 08:45:00,7532.54,84.01,1.0,Unit 3,7532.54,2026-06-05 16:30:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-06-04_Trade_1,2026-06-04,Trade 1 - Daily Directional,Trade 1,n/a,,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-04_Trade_2,2026-06-04,Trade 2 - Pivot (TREND_UP breakout),Trade 2,LONG,STOP,7578.44,7551.12,7596.8,7612.6,7628.4,27.32,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-05,RECOVERY to entry-0.5R (7564.78),,2026-06-05 12:00:00,7564.78,13.66,0.5,Unit 1,7551.12,2026-06-05 15:00:00,stopped out,-1.0,-1.0
2026-06-04_Trade_2,2026-06-04,Trade 2 - Pivot (TREND_UP breakout),Trade 2,LONG,STOP,7578.44,7551.12,7596.8,7612.6,7628.4,27.32,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-05,RECOVERY to entry-0.5R (7564.78),,2026-06-05 12:00:00,7564.78,13.66,0.5,Unit 2,7551.12,2026-06-05 15:00:00,stopped out,-1.0,-1.0
2026-06-04_Trade_2,2026-06-04,Trade 2 - Pivot (TREND_UP breakout),Trade 2,LONG,STOP,7578.44,7551.12,7596.8,7612.6,7628.4,27.32,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-05,RECOVERY to entry-0.5R (7564.78),,2026-06-05 12:00:00,7564.78,13.66,0.5,Unit 3,7551.12,2026-06-05 15:00:00,stopped out,-1.0,-1.0
2026-06-04_Trade_3A,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),Trade 3A,LONG,,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-05_Trade_1,2026-06-05,"Trade 1 - Daily Directional (SUPPRESSED, sub-threshold conviction)",Trade 1,n/a,MARKET,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-05_Trade_2,2026-06-05,"Trade 2 - Pivot, transition regime, breakout-side long above the daily pivot",Trade 2,LONG,LIMIT,7581.57,7555.76,7619.67,7633.15,7646.63,25.81,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-08,,08:45 7384.3 was +7.64R beyond entry; no recovery to 7568.7 by cut-off,,,,,All,,,,0.0,0.0
2026-06-05_Trade_3C,2026-06-05,"Trade 3C - Momentum-Breakout (SUPPRESSED, no confirmed break of the 25-session range)",Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-08_Trade_1,2026-06-08,"Trade 1 - Daily Directional (SHORT, market at the daily-open anchor)",Trade 1,SHORT,MARKET,7392.5,7480.9,7304.1,7215.7,7181.48,88.4,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-09,IN BAND (+0.45R) market at 08:45,,2026-06-09 08:45:00,7432.1,48.8,0.552,Unit 1,7480.9,2026-06-09 16:45:00,stopped out,-1.0,-1.0
2026-06-08_Trade_1,2026-06-08,"Trade 1 - Daily Directional (SHORT, market at the daily-open anchor)",Trade 1,SHORT,MARKET,7392.5,7480.9,7304.1,7215.7,7181.48,88.4,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-09,IN BAND (+0.45R) market at 08:45,,2026-06-09 08:45:00,7432.1,48.8,0.552,Unit 2,7480.9,2026-06-09 16:45:00,stopped out,-1.0,-1.0
2026-06-08_Trade_1,2026-06-08,"Trade 1 - Daily Directional (SHORT, market at the daily-open anchor)",Trade 1,SHORT,MARKET,7392.5,7480.9,7304.1,7215.7,7181.48,88.4,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-09,IN BAND (+0.45R) market at 08:45,,2026-06-09 08:45:00,7432.1,48.8,0.552,Unit 3,7480.9,2026-06-09 16:45:00,stopped out,-1.0,-1.0
2026-06-08_Trade_2,2026-06-08,"Trade 2 - Pivot, regime-aware: TRANSITION branch, downside-breakout side only, on the corroborated weekly tiers (SHORT sell limit)",Trade 2,SHORT,LIMIT,7447.17,7535.7,7302.0,7256.75,7211.5,88.53,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-09,WAITED for return to entry,,2026-06-09 13:00:00,7447.17,88.53,1.0,Unit 1,7302.0,2026-06-09 19:00:00,TP1 reached,1.64,1.64
2026-06-08_Trade_2,2026-06-08,"Trade 2 - Pivot, regime-aware: TRANSITION branch, downside-breakout side only, on the corroborated weekly tiers (SHORT sell limit)",Trade 2,SHORT,LIMIT,7447.17,7535.7,7302.0,7256.75,7211.5,88.53,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-09,WAITED for return to entry,,2026-06-09 13:00:00,7447.17,88.53,1.0,Unit 2,7256.75,2026-06-09 19:30:00,TP2 reached,2.151,2.151
2026-06-08_Trade_2,2026-06-08,"Trade 2 - Pivot, regime-aware: TRANSITION branch, downside-breakout side only, on the corroborated weekly tiers (SHORT sell limit)",Trade 2,SHORT,LIMIT,7447.17,7535.7,7302.0,7256.75,7211.5,88.53,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-09,WAITED for return to entry,,2026-06-09 13:00:00,7447.17,88.53,1.0,Unit 3,7447.17,2026-06-12 12:30:00,BE trail hit (BE_ON_TP1),-0.0,-0.0
2026-06-08_Trade_3C,2026-06-08,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break of the 25-session range",Trade 3C,n/a,,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-09_Trade_1,2026-06-09,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,MARKET,7411.0,7489.01,7332.99,7254.98,7198.49,78.01,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-10,,08:45 7360.0 was -0.65R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-06-09_Trade_2,2026-06-09,"Trade 2 - Pivot, transition breakout side (SHORT)",Trade 2,SHORT,LIMIT,7422.61,7449.62,7382.77,7368.65,7354.53,27.01,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-10,,08:45 7360.0 was -2.32R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-06-09_Trade_3C,2026-06-09,Trade 3C - Momentum-Breakout (transition regime) - SUPPRESSED,Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-10_Trade_1,2026-06-10,"Trade 1 - Daily Directional, SHORT, market at the daily-open anchor",Trade 1,SHORT,MARKET,7387.3,7507.01,7267.59,7147.88,7139.95,119.71,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-11,WAITED for return to entry,,2026-06-11 22:00:00,7387.3,119.71,1.0,Unit 1,7507.01,2026-06-15 03:00:00,stopped out,-1.0,-1.0
2026-06-10_Trade_1,2026-06-10,"Trade 1 - Daily Directional, SHORT, market at the daily-open anchor",Trade 1,SHORT,MARKET,7387.3,7507.01,7267.59,7147.88,7139.95,119.71,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-11,WAITED for return to entry,,2026-06-11 22:00:00,7387.3,119.71,1.0,Unit 2,7507.01,2026-06-15 03:00:00,stopped out,-1.0,-1.0
2026-06-10_Trade_1,2026-06-10,"Trade 1 - Daily Directional, SHORT, market at the daily-open anchor",Trade 1,SHORT,MARKET,7387.3,7507.01,7267.59,7147.88,7139.95,119.71,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-11,WAITED for return to entry,,2026-06-11 22:00:00,7387.3,119.71,1.0,Unit 3,7394.6,2026-06-11 23:45:00,card runner time-stop at entry-session close,-0.061,-0.061
2026-06-10_Trade_2,2026-06-10,"Trade 2 - Pivot, TRANSITION branch, downside breakout side, SHORT sell stop below daily P",Trade 2,SHORT,STOP,7360.85,7475.6,7258.13,7193.55,7128.97,114.75,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-11,WAITED for return to entry,,2026-06-11 20:30:00,7360.85,114.75,1.0,Unit 1,7475.6,2026-06-15 01:00:00,stopped out,-1.0,-1.0
2026-06-10_Trade_2,2026-06-10,"Trade 2 - Pivot, TRANSITION branch, downside breakout side, SHORT sell stop below daily P",Trade 2,SHORT,STOP,7360.85,7475.6,7258.13,7193.55,7128.97,114.75,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-11,WAITED for return to entry,,2026-06-11 20:30:00,7360.85,114.75,1.0,Unit 2,7475.6,2026-06-15 01:00:00,stopped out,-1.0,-1.0
2026-06-10_Trade_2,2026-06-10,"Trade 2 - Pivot, TRANSITION branch, downside breakout side, SHORT sell stop below daily P",Trade 2,SHORT,STOP,7360.85,7475.6,7258.13,7193.55,7128.97,114.75,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-11,WAITED for return to entry,,2026-06-11 20:30:00,7360.85,114.75,1.0,Unit 3,7475.6,2026-06-15 01:00:00,stopped out,-1.0,-1.0
2026-06-10_Trade_3C,2026-06-10,Trade 3C - Momentum-Breakout - SUPPRESSED: no confirmed close beyond the 25-day boundary,Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-11_Trade_1,2026-06-11,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, bearish bias)",Trade 1,SHORT,MARKET,7271.7,7487.02,7056.38,6841.06,,215.32,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-12,IN BAND (+0.59R) market at 08:45,,2026-06-12 08:45:00,7399.7,87.32,0.406,Unit 1,7487.02,2026-06-15 01:00:00,stopped out,-1.0,-1.0
2026-06-11_Trade_1,2026-06-11,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, bearish bias)",Trade 1,SHORT,MARKET,7271.7,7487.02,7056.38,6841.06,,215.32,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-12,IN BAND (+0.59R) market at 08:45,,2026-06-12 08:45:00,7399.7,87.32,0.406,Unit 2,7487.02,2026-06-15 01:00:00,stopped out,-1.0,-1.0
2026-06-11_Trade_1,2026-06-11,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, bearish bias)",Trade 1,SHORT,MARKET,7271.7,7487.02,7056.38,6841.06,,215.32,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-12,IN BAND (+0.59R) market at 08:45,,2026-06-12 08:45:00,7399.7,87.32,0.406,Unit 3,7433.9,2026-06-12 23:45:00,card runner time-stop at entry-session close,-0.392,-0.753
2026-06-11_Trade_2,2026-06-11,"Trade 2 - Pivot, regime-aware (TRANSITION branch, breakout side only)",Trade 2,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-11_Trade_3C,2026-06-11,Trade 3C - Momentum-Breakout (TRANSITION fork),Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-15_Trade_1,2026-06-15,"Trade 1 - Daily Directional, LONG, market at the daily-open anchor",Trade 1,LONG,MARKET,7431.9,7340.39,7523.41,7614.92,7714.02,91.51,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-16,,08:45 7552.9 was -1.32R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-06-15_Trade_2,2026-06-15,"Trade 2 - Pivot, TRANSITION branch, upside breakout side, LONG buy limit above daily P",Trade 2,LONG,LIMIT,7423.6,7385.74,7472.43,7492.7,7512.97,37.86,band0845,regen_20260906_qa1_draw1,NO FILL,2026-06-16,,08:45 7552.9 was -3.42R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-06-15_Trade_3C,2026-06-15,Trade 3C - Momentum-Breakout - SUPPRESSED: no confirmed break of the 25-session range (price test; corroboration gate does not apply),Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-16_Trade_1,2026-06-16,"Trade 1 - Daily Directional (LONG, market at the daily-open anchor)",Trade 1,LONG,MARKET,7563.4,7511.5,7615.3,7667.2,7867.87,51.9,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-17,IN BAND (+0.42R) market at 08:45,,2026-06-17 08:45:00,7541.4,29.9,0.576,Unit 1,7511.5,2026-06-17 17:30:00,stopped out,-1.0,-1.0
2026-06-16_Trade_1,2026-06-16,"Trade 1 - Daily Directional (LONG, market at the daily-open anchor)",Trade 1,LONG,MARKET,7563.4,7511.5,7615.3,7667.2,7867.87,51.9,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-17,IN BAND (+0.42R) market at 08:45,,2026-06-17 08:45:00,7541.4,29.9,0.576,Unit 2,7511.5,2026-06-17 17:30:00,stopped out,-1.0,-1.0
2026-06-16_Trade_1,2026-06-16,"Trade 1 - Daily Directional (LONG, market at the daily-open anchor)",Trade 1,LONG,MARKET,7563.4,7511.5,7615.3,7667.2,7867.87,51.9,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-17,IN BAND (+0.42R) market at 08:45,,2026-06-17 08:45:00,7541.4,29.9,0.576,Unit 3,7511.5,2026-06-17 17:30:00,stopped out,-1.0,-1.0
2026-06-16_Trade_2,2026-06-16,"Trade 2 - Pivot, regime-aware (TRANSITION, breakout side only) - SUPPRESSED",Trade 2,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-16_Trade_3C,2026-06-16,Trade 3C - Momentum-Breakout (regime TRANSITION) - SUPPRESSED,Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-17_Trade_1,2026-06-17,"Trade 1 - Daily Directional (LONG, market at daily-open anchor)",Trade 1,LONG,MARKET,7522.9,7477.84,7567.96,7613.01,7831.99,45.06,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-18,RECOVERY to entry-0.5R (7500.37),,2026-06-18 11:00:00,7500.37,22.53,0.5,Unit 1,7477.84,2026-06-18 14:00:00,stopped out,-1.0,-1.0
2026-06-17_Trade_1,2026-06-17,"Trade 1 - Daily Directional (LONG, market at daily-open anchor)",Trade 1,LONG,MARKET,7522.9,7477.84,7567.96,7613.01,7831.99,45.06,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-18,RECOVERY to entry-0.5R (7500.37),,2026-06-18 11:00:00,7500.37,22.53,0.5,Unit 2,7477.84,2026-06-18 14:00:00,stopped out,-1.0,-1.0
2026-06-17_Trade_1,2026-06-17,"Trade 1 - Daily Directional (LONG, market at daily-open anchor)",Trade 1,LONG,MARKET,7522.9,7477.84,7567.96,7613.01,7831.99,45.06,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-18,RECOVERY to entry-0.5R (7500.37),,2026-06-18 11:00:00,7500.37,22.53,0.5,Unit 3,7477.84,2026-06-18 14:00:00,stopped out,-1.0,-1.0
2026-06-17_Trade_2,2026-06-17,"Trade 2 - Pivot, TRANSITION branch (breakout side only) - SUPPRESSED",Trade 2,LONG,,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-17_Trade_3C,2026-06-17,Trade 3C - Momentum-Breakout (regime fork: TRANSITION -> 3C) - SUPPRESSED,Trade 3C,LONG,,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-18_Trade_1,2026-06-18,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, conviction -0.68)",Trade 1,SHORT,MARKET,7427.5,7485.69,7369.31,7311.12,7103.23,58.19,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-19,IN BAND (+0.56R) market at 08:45,,2026-06-19 08:45:00,7459.9,25.79,0.443,Unit 1,7485.69,2026-06-19 10:15:00,stopped out,-1.0,-1.0
2026-06-18_Trade_1,2026-06-18,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, conviction -0.68)",Trade 1,SHORT,MARKET,7427.5,7485.69,7369.31,7311.12,7103.23,58.19,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-19,IN BAND (+0.56R) market at 08:45,,2026-06-19 08:45:00,7459.9,25.79,0.443,Unit 2,7485.69,2026-06-19 10:15:00,stopped out,-1.0,-1.0
2026-06-18_Trade_1,2026-06-18,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, conviction -0.68)",Trade 1,SHORT,MARKET,7427.5,7485.69,7369.31,7311.12,7103.23,58.19,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-19,IN BAND (+0.56R) market at 08:45,,2026-06-19 08:45:00,7459.9,25.79,0.443,Unit 3,7485.69,2026-06-19 10:15:00,stopped out,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,"Trade 2 - Pivot, regime-aware (TRANSITION branch, downside breakout side, SHORT sell limit)",Trade 2,SHORT,LIMIT,7450.53,7498.8,7377.33,7352.25,7327.17,48.27,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-19,IN BAND (+0.19R) market at 08:45,,2026-06-19 08:45:00,7459.9,38.9,0.806,Unit 1,7498.8,2026-06-19 12:00:00,stopped out,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,"Trade 2 - Pivot, regime-aware (TRANSITION branch, downside breakout side, SHORT sell limit)",Trade 2,SHORT,LIMIT,7450.53,7498.8,7377.33,7352.25,7327.17,48.27,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-19,IN BAND (+0.19R) market at 08:45,,2026-06-19 08:45:00,7459.9,38.9,0.806,Unit 2,7498.8,2026-06-19 12:00:00,stopped out,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,"Trade 2 - Pivot, regime-aware (TRANSITION branch, downside breakout side, SHORT sell limit)",Trade 2,SHORT,LIMIT,7450.53,7498.8,7377.33,7352.25,7327.17,48.27,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-19,IN BAND (+0.19R) market at 08:45,,2026-06-19 08:45:00,7459.9,38.9,0.806,Unit 3,7498.8,2026-06-19 12:00:00,stopped out,-1.0,-1.0
2026-06-18_Trade_3C,2026-06-18,Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED,Trade 3C,n/a,CONDITIONAL,,,,,,,band0845,regen_20260906_qa1_draw1,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7502.3,7444.56,7560.04,7617.78,7838.75,57.74,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-22,IN BAND (+0.30R) market at 08:45,,2026-06-22 08:45:00,7484.8,40.24,0.697,Unit 1,7444.56,2026-06-23 06:30:00,stopped out,-1.0,-1.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7502.3,7444.56,7560.04,7617.78,7838.75,57.74,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-22,IN BAND (+0.30R) market at 08:45,,2026-06-22 08:45:00,7484.8,40.24,0.697,Unit 2,7444.56,2026-06-23 06:30:00,stopped out,-1.0,-1.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7502.3,7444.56,7560.04,7617.78,7838.75,57.74,band0845,regen_20260906_qa1_draw1,FILLED,2026-06-22,IN BAND (+0.30R) market at 08:45,,2026-06-22 08:45:00,7484.8,40.24,0.697,Unit 3,7481.8,2026-06-22 23:45:00,card runner time-stop at entry-session close,-0.075,-0.355
