card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-07-17_Trade_3A,2026-07-17,Trade 3A — Momentum-Pullback. Regime fork: TREND_DOWN selects variant 3A. Qualifying swing found at the default 4-session lookback — no adaptive extension needed.,Trade 3A,SHORT,band0845,FILLED,WAITED for return to entry,2026-07-20 11:15:00,4026.0,47.78,1.0,3,-1.0,-1.0
2026-07-20_Trade_1,2026-07-20,"Trade 1 — Daily Directional (SHORT — regime bias bearish, conviction −0.51)",Trade 1,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-20_Trade_2,2026-07-20,Trade 2 — Pivot (regime-aware),Trade 2,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-20_Trade_3C,2026-07-20,Trade 3C — Momentum-Breakout. TRANSITION regime; trades the confirmed break of the 25-session range.,Trade 3C,SHORT,band0845,UNPRICED,,,,,,1,0.0,0.0
2026-07-21_Trade_1,2026-07-21,"Trade 1 — Daily Directional (SHORT — bearish regime, conviction −0.71)",Trade 1,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-21_Trade_2,2026-07-21,"Trade 2 — Pivot (regime-aware, TREND branch: sell rallies to resistance)",Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-21_Trade_3A,2026-07-21,Trade 3A — Momentum-Pullback (regime = TREND_DOWN → 3A active),Trade 3A,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-22_Trade_1,2026-07-22,Trade 1 — Daily Directional,Trade 1,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-22_Trade_2,2026-07-22,Trade 2 — Pivot (RANGE mean-reversion),Trade 2,SHORT,band0845,FILLED,RECOVERY to entry-0.5R (4101.18),2026-07-23 10:30:00,4101.18,30.3,0.5,3,1.628,0.314
2026-07-22_Trade_3B,2026-07-22,"Trade 3 — Mean-Reversion (3B, RANGE)",Trade 3B,LONG,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 — Daily Directional,Trade 1,LONG,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_2,2026-07-23,"Trade 2 — Pivot, TRANSITION regime branch",Trade 2,LONG,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_3A,2026-07-23,Trade 3A — Momentum-Pullback,Trade 3A,LONG,band0845,FILLED,RECOVERY to entry-0.5R (4050.44),2026-07-24 10:15:00,4050.44,30.44,0.5,3,-1.0,-1.0
2026-07-24_Trade_1,2026-07-24,Trade 1 — Daily Directional,Trade 1,SHORT,band0845,FILLED,IN BAND (+0.38R) market at 08:45,2026-07-27 08:45:00,4088.29,51.32,0.62,3,-0.591,-0.746
2026-07-24_Trade_2,2026-07-24,"Trade 2 — Pivot (regime-aware, trend branch: fade the counter-trend rally into resistance)",Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-24_Trade_3A,2026-07-24,Trade 3 — Momentum-Pullback (3A). Variant selected by the trending-bearish regime with efficiency-ratio confirmation,Trade 3A,SHORT,band0845,FILLED,WAITED for return to entry,2026-07-27 10:00:00,4100.5,84.12,1.0,3,-0.411,-0.411
2026-07-27_Trade_1,2026-07-27,Trade 1 - Daily Directional,Trade 1,SHORT,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot fade at validated range extreme (Ranging regime).,Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-27_Trade_3A,2026-07-27,Trade 3A - Momentum-Pullback. RANGE dual-gate fails (VOLator slope +0.01 not ≤ 0) → fork falls through to 3A.,Trade 3A,SHORT,band0845,FILLED,IN BAND (+0.57R) market at 08:45,2026-07-28 08:45:00,4041.69,16.31,0.429,3,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional (LONG),Trade 1,LONG,band0845,FILLED,RECOVERY to entry-0.5R (4056.10),2026-07-29 21:00:00,4056.1,20.9,0.5,3,-0.505,-0.752
2026-07-28_Trade_2,2026-07-28,"Trade 2 - TRANSITION: breakout-side only (upside), aligned with the 3C long thesis",Trade 2,LONG,band0845,FILLED,IN BAND (+0.60R) market at 08:45,2026-07-29 08:45:00,4039.11,10.76,0.397,3,-1.0,-1.0
2026-07-28_Trade_3C,2026-07-28,Trade 3C - post-consolidation upside breakout of the 25-session range,Trade 3C,LONG,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-29_Trade_1,2026-07-29,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,band0845,FILLED,IN BAND (+0.05R) market at 08:45,2026-07-30 08:45:00,4033.29,63.71,0.951,3,-1.0,-1.0
2026-07-29_Trade_2,2026-07-29,"Trade 2 - Pivot, regime-aware (TRANSITION → breakout side only)",Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,SHORT,band0845,NO TRIGGER,,,,,,1,0.0,0.0
2026-07-30_Trade_1,2026-07-30,Trade 1 — Daily Directional (SHORT),Trade 1,SHORT,band0845,FILLED,RECOVERY to entry-0.5R (4056.22),2026-07-31 11:30:00,4056.22,21.22,0.5,3,-0.512,-0.756
2026-07-30_Trade_2,2026-07-30,"Trade 2 — Pivot, TRANSITION (breakout-side only)",Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-30_Trade_3C,2026-07-30,"Trade 3C — Momentum-Breakout (TRANSITION, downside)",Trade 3C,SHORT,band0845,UNPRICED,,,,,,1,0.0,0.0
2026-07-31_Trade_1,2026-07-31,"Trade 1 — Daily Directional (long bias, override-produced)",Trade 1,LONG,band0845,FILLED,IN BAND (+0.04R) market at 08:45,2026-08-03 08:45:00,4063.41,68.41,0.964,3,1.023,0.949
2026-07-31_Trade_2,2026-07-31,"Trade 2 — Pivot, regime-aware (TRANSITION → breakout side)",Trade 2,LONG,band0845,FILLED,IN BAND (+0.24R) market at 08:45,2026-08-03 08:45:00,4063.41,34.41,0.765,3,-1.0,-1.0
2026-07-31_Trade_3C,2026-07-31,"Trade 3 — Momentum-Breakout (3C, TRANSITION regime)",Trade 3C,LONG,band0845,FILLED,IN BAND (+0.06R) market at 08:45,2026-08-13 08:45:00,4387.61,268.61,0.936,3,0.318,0.233
