card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-07-15_Trade_3C,2026-07-15,"Trade 3 — Momentum-Breakout (3C, TRANSITION variant)",Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_1,2026-07-16,TRADE 1 - Daily Directional · SUPPRESSED,Trade 1,LONG,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_2,2026-07-16,TRADE 2 - Regime-Aware Pivot · ACTIVE (Leg B — LONG from support),Trade 2,LONG,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-07-17 09:00:00,3985.26,19.13,0.462,3,-1.0,-1.0
2026-07-16_Trade_3C,2026-07-16,TRADE 3 - Regime-Driven Complex · FORK: 3C (Breakout) — downside leg,Trade 3C,SHORT,card,NO TRIGGER,,,,,,1,0.0,0.0
2026-07-17_Trade_1,2026-07-17,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-07-20 09:00:00,4008.76,16.65,0.47,3,-1.0,-1.0
2026-07-17_Trade_2,2026-07-17,"Trade 2 — Pivot (regime-aware). TREND_DOWN regime: the fade-to-pivot variant is disabled and the trend-continuation variant is active — the pivot is treated as resistance to sell into, not as a magnet to fade toward.",Trade 2,SHORT,card,FILLED,LIMIT touched,2026-07-20 09:00:00,4009.78,51.46,1.0,3,-1.0,-1.0
2026-07-17_Trade_3A,2026-07-17,Trade 3A — Momentum-Pullback. Regime fork: TREND_DOWN selects variant 3A. Qualifying swing found at the default 4-session lookback — no adaptive extension needed.,Trade 3A,SHORT,card,FILLED,LIMIT touched,2026-07-20 11:15:00,4026.0,47.78,1.0,3,-1.0,-1.0
2026-07-20_Trade_1,2026-07-20,"Trade 1 — Daily Directional (SHORT — regime bias bearish, conviction −0.51)",Trade 1,SHORT,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-07-21 09:00:00,4061.6,26.3,1.463,1,0.0,0.0
2026-07-20_Trade_2,2026-07-20,Trade 2 — Pivot (regime-aware),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-20_Trade_3C,2026-07-20,Trade 3C — Momentum-Breakout. TRANSITION regime; trades the confirmed break of the 25-session range.,Trade 3C,SHORT,card,UNPRICED,,,,,,1,0.0,0.0
2026-07-21_Trade_1,2026-07-21,"Trade 1 — Daily Directional (SHORT — bearish regime, conviction −0.71)",Trade 1,SHORT,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-07-22 09:00:00,4131.14,81.04,1.925,1,0.0,0.0
2026-07-21_Trade_2,2026-07-21,"Trade 2 — Pivot (regime-aware, TREND branch: sell rallies to resistance)",Trade 2,SHORT,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-07-22 09:00:00,4131.14,81.04,3.878,1,0.0,0.0
2026-07-21_Trade_3A,2026-07-21,Trade 3A — Momentum-Pullback (regime = TREND_DOWN → 3A active),Trade 3A,SHORT,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-07-22 09:00:00,4131.14,82.14,2.832,1,0.0,0.0
2026-07-22_Trade_1,2026-07-22,Trade 1 — Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-22_Trade_2,2026-07-22,Trade 2 — Pivot (RANGE mean-reversion),Trade 2,SHORT,card,SKIPPED_MICRO_R,LIMIT already marketable at 09:00 - filled at open,2026-07-23 09:00:00,4124.13,7.34,0.121,1,0.0,0.0
2026-07-22_Trade_3B,2026-07-22,"Trade 3 — Mean-Reversion (3B, RANGE)",Trade 3B,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 — Daily Directional,Trade 1,LONG,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-07-24 09:00:00,4023.01,43.51,0.512,1,0.0,0.0
2026-07-23_Trade_2,2026-07-23,"Trade 2 — Pivot, TRANSITION regime branch",Trade 2,LONG,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-07-24 09:00:00,4023.01,43.51,0.849,1,0.0,0.0
2026-07-23_Trade_3A,2026-07-23,Trade 3A — Momentum-Pullback,Trade 3A,LONG,card,SKIPPED_MICRO_R,LIMIT already marketable at 09:00 - filled at open,2026-07-24 09:00:00,4023.01,3.01,0.049,1,0.0,0.0
2026-07-24_Trade_1,2026-07-24,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-07-27 09:00:00,4093.26,46.35,0.56,3,-0.547,-0.746
2026-07-24_Trade_2,2026-07-24,"Trade 2 — Pivot (regime-aware, trend branch: fade the counter-trend rally into resistance)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-24_Trade_3A,2026-07-24,Trade 3 — Momentum-Pullback (3A). Variant selected by the trending-bearish regime with efficiency-ratio confirmation,Trade 3A,SHORT,card,FILLED,LIMIT touched,2026-07-27 10:00:00,4100.5,84.12,1.0,3,-0.411,-0.411
2026-07-27_Trade_1,2026-07-27,Trade 1 - Daily Directional,Trade 1,SHORT,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot fade at validated range extreme (Ranging regime).,Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-27_Trade_3A,2026-07-27,Trade 3A - Momentum-Pullback. RANGE dual-gate fails (VOLator slope +0.01 not ≤ 0) → fork falls through to 3A.,Trade 3A,SHORT,card,FILLED,STOP touched,2026-07-28 12:45:00,4020.0,38.0,1.0,3,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional (LONG),Trade 1,LONG,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-07-29 09:00:00,4033.0,2.2,0.053,1,0.0,0.0
2026-07-28_Trade_2,2026-07-28,"Trade 2 - TRANSITION: breakout-side only (upside), aligned with the 3C long thesis",Trade 2,LONG,card,FILLED,STOP touched,2026-07-29 21:00:00,4055.47,27.12,1.0,3,1.578,1.578
2026-07-28_Trade_3C,2026-07-28,Trade 3C - post-consolidation upside breakout of the 25-session range,Trade 3C,LONG,card,FILLED,MARKET at 09:00 open,2026-08-06 09:00:00,4267.27,472.12,1.215,3,0.436,0.744
2026-07-29_Trade_1,2026-07-29,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-07-30 09:00:00,4033.73,63.27,0.944,3,-1.0,-1.0
2026-07-29_Trade_2,2026-07-29,"Trade 2 - Pivot, regime-aware (TRANSITION → breakout side only)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,SHORT,card,NO TRIGGER,,,,,,1,0.0,0.0
2026-07-30_Trade_1,2026-07-30,Trade 1 — Daily Directional (SHORT),Trade 1,SHORT,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-07-31 09:00:00,4074.41,3.04,0.072,1,0.0,0.0
2026-07-30_Trade_2,2026-07-30,"Trade 2 — Pivot, TRANSITION (breakout-side only)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-30_Trade_3C,2026-07-30,"Trade 3C — Momentum-Breakout (TRANSITION, downside)",Trade 3C,SHORT,card,UNPRICED,,,,,,1,0.0,0.0
2026-07-31_Trade_1,2026-07-31,"Trade 1 — Daily Directional (long bias, override-produced)",Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-08-03 09:00:00,4068.87,73.87,1.04,3,0.873,0.949
2026-07-31_Trade_2,2026-07-31,"Trade 2 — Pivot, regime-aware (TRANSITION → breakout side)",Trade 2,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-07-31_Trade_3C,2026-07-31,"Trade 3 — Momentum-Breakout (3C, TRANSITION regime)",Trade 3C,LONG,card,FILLED,MARKET at 09:00 open,2026-08-13 09:00:00,4383.12,264.12,0.92,3,0.34,0.233
