card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-07-22_Trade_2,2026-07-22,"Trade 2 - Pivot (regime-aware, RANGE mean-reversion at daily R1)",Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-22_Trade_3B,2026-07-22,"Trade 3B - Mean-Reversion (25-day range fade, short leg)",Trade 3B,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 - Daily Directional,Trade 1,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-23_Trade_2,2026-07-23,"Trade 2 - Pivot, TRANSITION branch (breakout side only)",Trade 2,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-23_Trade_3C,2026-07-23,Trade 3C - Momentum-Breakout (regime-driven complex),Trade 3C,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-24_Trade_1,2026-07-24,Daily Directional,Trade 1,SHORT,band0845,FILLED,RECOVERY to entry-0.5R (7436.42),2026-07-27 17:00:00,7436.42,30.92,0.5,3,-0.466,-0.733
2026-07-24_Trade_2,2026-07-24,Pivot - breakout side (transition regime),Trade 2,SHORT,band0845,FILLED,RECOVERY to entry-0.5R (7422.18),2026-07-27 17:15:00,7422.18,15.94,0.5,3,-1.0,-1.0
2026-07-24_Trade_3C,2026-07-24,Momentum-Breakout,Trade 3C,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-27_Trade_1,2026-07-27,Trade 1 - Daily Directional - SUPPRESSED (conviction below threshold),Trade 1,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-27_Trade_2,2026-07-27,"Trade 2 - Pivot, TRANSITION branch (breakout side only) - SUPPRESSED (no breakout side; ladder inverts)",Trade 2,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-27_Trade_3C,2026-07-27,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break",Trade 3C,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (RANGE mean-reversion),Trade 2,LONG,band0845,FILLED,WAITED for return to entry,2026-07-29 17:15:00,7372.17,61.77,1.0,3,-0.333,-0.333
2026-07-28_Trade_3B,2026-07-28,"Trade 3B - Mean-Reversion (25-session range fade, long from the lower band)",Trade 3B,LONG,band0845,FILLED,WAITED for return to entry,2026-07-29 17:30:00,7362.96,31.89,1.0,3,0.169,0.169
2026-07-29_Trade_1,2026-07-29,Trade 1 - Daily Directional,Trade 1,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-30_Trade_1,2026-07-30,Trade 1 - Daily Directional,Trade 1,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-30_Trade_2,2026-07-30,Trade 2 - Pivot (regime-aware),Trade 2,SHORT,band0845,NO FILL,,,,,,1,0.0,0.0
2026-07-30_Trade_3C,2026-07-30,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-31_Trade_1,2026-07-31,Trade 1 - Daily Directional (SUPPRESSED - conviction gate),Trade 1,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-31_Trade_2,2026-07-31,"Trade 2 - Pivot, regime-aware (SUPPRESSED - TRANSITION regime, no breakout side)",Trade 2,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-31_Trade_3C,2026-07-31,Trade 3C - Momentum-Breakout (SUPPRESSED - no confirmed break),Trade 3C,n/a,band0845,SUPPRESSED,,,,,,1,0.0,0.0
