card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-07-14_Trade_3A,2026-07-14,Trade 3A - Momentum-Pullback (fork target - SHORT),Trade 3A,SHORT,midnight,FILLED,STOP touched,2026-07-15 02:00:00,4048.0,44.0,1.0,3,0.667,0.667
2026-07-15_Trade_1,2026-07-15,Trade 1 — Daily Directional,Trade 1,n/a,midnight,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-15_Trade_2,2026-07-15,"Trade 2 — Pivot, TRANSITION regime (breakout side only)",Trade 2,LONG,midnight,FILLED,MARKET at 02:00 open,2026-07-23 02:00:00,4121.75,113.25,1.013,3,-1.0,-1.0
2026-07-15_Trade_3C,2026-07-15,"Trade 3 — Momentum-Breakout (3C, TRANSITION variant)",Trade 3C,n/a,midnight,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_1,2026-07-16,TRADE 1 - Daily Directional · SUPPRESSED,Trade 1,LONG,midnight,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_2,2026-07-16,TRADE 2 - Regime-Aware Pivot · ACTIVE (Leg B — LONG from support),Trade 2,LONG,midnight,FILLED,LIMIT already marketable at 02:00 - filled at open,2026-07-17 02:00:00,3978.36,12.23,0.296,3,-1.0,-1.0
2026-07-16_Trade_3C,2026-07-16,TRADE 3 - Regime-Driven Complex · FORK: 3C (Breakout) — downside leg,Trade 3C,SHORT,midnight,NO TRIGGER,,,,,,1,0.0,0.0
2026-07-17_Trade_1,2026-07-17,Trade 1 — Daily Directional,Trade 1,SHORT,midnight,FILLED,MARKET at 02:00 open,2026-07-20 02:00:00,3994.84,30.57,0.863,3,-1.0,-1.0
2026-07-17_Trade_2,2026-07-17,"Trade 2 — Pivot (regime-aware). TREND_DOWN regime: the fade-to-pivot variant is disabled and the trend-continuation variant is active — the pivot is treated as resistance to sell into, not as a magnet to fade toward.",Trade 2,SHORT,midnight,FILLED,LIMIT touched,2026-07-20 03:45:00,4009.78,51.46,1.0,3,-1.0,-1.0
2026-07-17_Trade_3A,2026-07-17,Trade 3A — Momentum-Pullback. Regime fork: TREND_DOWN selects variant 3A. Qualifying swing found at the default 4-session lookback — no adaptive extension needed.,Trade 3A,SHORT,midnight,FILLED,LIMIT touched,2026-07-20 05:45:00,4026.0,47.78,1.0,3,-1.0,-1.0
2026-07-20_Trade_1,2026-07-20,"Trade 1 — Daily Directional (SHORT — regime bias bearish, conviction −0.51)",Trade 1,SHORT,midnight,FILLED,MARKET at 02:00 open,2026-07-21 02:00:00,4000.41,34.89,1.94,3,-1.0,-1.0
2026-07-20_Trade_2,2026-07-20,Trade 2 — Pivot (regime-aware),Trade 2,n/a,midnight,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-20_Trade_3C,2026-07-20,Trade 3C — Momentum-Breakout. TRANSITION regime; trades the confirmed break of the 25-session range.,Trade 3C,SHORT,midnight,UNPRICED,,,,,,1,0.0,0.0
2026-07-21_Trade_1,2026-07-21,"Trade 1 — Daily Directional (SHORT — bearish regime, conviction −0.71)",Trade 1,SHORT,midnight,SKIPPED_MALFORMED,MARKET at 02:00 open,2026-07-22 02:00:00,4080.43,30.33,0.72,1,0.0,0.0
2026-07-21_Trade_2,2026-07-21,"Trade 2 — Pivot (regime-aware, TREND branch: sell rallies to resistance)",Trade 2,SHORT,midnight,SKIPPED_MALFORMED,LIMIT already marketable at 02:00 - filled at open,2026-07-22 02:00:00,4080.43,30.33,1.451,1,0.0,0.0
2026-07-21_Trade_3A,2026-07-21,Trade 3A — Momentum-Pullback (regime = TREND_DOWN → 3A active),Trade 3A,SHORT,midnight,SKIPPED_MALFORMED,LIMIT already marketable at 02:00 - filled at open,2026-07-22 02:00:00,4080.43,31.43,1.084,1,0.0,0.0
2026-07-22_Trade_1,2026-07-22,Trade 1 — Daily Directional,Trade 1,n/a,midnight,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-22_Trade_2,2026-07-22,Trade 2 — Pivot (RANGE mean-reversion),Trade 2,SHORT,midnight,SKIPPED_MICRO_R,LIMIT already marketable at 02:00 - filled at open,2026-07-23 02:00:00,4121.75,9.72,0.16,1,0.0,0.0
2026-07-22_Trade_3B,2026-07-22,"Trade 3 — Mean-Reversion (3B, RANGE)",Trade 3B,LONG,midnight,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 — Daily Directional,Trade 1,LONG,midnight,SKIPPED_MALFORMED,MARKET at 02:00 open,2026-07-24 02:00:00,4049.64,16.88,0.199,1,0.0,0.0
2026-07-23_Trade_2,2026-07-23,"Trade 2 — Pivot, TRANSITION regime branch",Trade 2,LONG,midnight,SKIPPED_MALFORMED,LIMIT already marketable at 02:00 - filled at open,2026-07-24 02:00:00,4049.64,16.88,0.329,1,0.0,0.0
2026-07-23_Trade_3A,2026-07-23,Trade 3A — Momentum-Pullback,Trade 3A,LONG,midnight,FILLED,LIMIT already marketable at 02:00 - filled at open,2026-07-24 02:00:00,4049.64,29.64,0.487,3,-1.0,-1.0
2026-07-24_Trade_1,2026-07-24,Trade 1 — Daily Directional,Trade 1,SHORT,midnight,FILLED,MARKET at 02:00 open,2026-07-27 02:00:00,4089.53,50.08,0.605,3,-0.581,-0.746
2026-07-24_Trade_2,2026-07-24,"Trade 2 — Pivot (regime-aware, trend branch: fade the counter-trend rally into resistance)",Trade 2,SHORT,midnight,NO FILL,,,,,,1,0.0,0.0
2026-07-24_Trade_3A,2026-07-24,Trade 3 — Momentum-Pullback (3A). Variant selected by the trending-bearish regime with efficiency-ratio confirmation,Trade 3A,SHORT,midnight,FILLED,LIMIT touched,2026-07-27 03:00:00,4100.5,84.12,1.0,3,-0.411,-0.411
2026-07-27_Trade_1,2026-07-27,Trade 1 - Daily Directional,Trade 1,SHORT,midnight,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot fade at validated range extreme (Ranging regime).,Trade 2,SHORT,midnight,NO FILL,,,,,,1,0.0,0.0
2026-07-27_Trade_3A,2026-07-27,Trade 3A - Momentum-Pullback. RANGE dual-gate fails (VOLator slope +0.01 not ≤ 0) → fork falls through to 3A.,Trade 3A,SHORT,midnight,FILLED,STOP touched,2026-07-28 12:45:00,4020.0,38.0,1.0,3,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional (LONG),Trade 1,LONG,midnight,SKIPPED_MALFORMED,MARKET at 02:00 open,2026-07-29 02:00:00,4018.39,16.81,0.402,1,0.0,0.0
2026-07-28_Trade_2,2026-07-28,"Trade 2 - TRANSITION: breakout-side only (upside), aligned with the 3C long thesis",Trade 2,LONG,midnight,FILLED,STOP touched,2026-07-29 21:00:00,4055.47,27.12,1.0,3,1.578,1.578
2026-07-28_Trade_3C,2026-07-28,Trade 3C - post-consolidation upside breakout of the 25-session range,Trade 3C,LONG,midnight,FILLED,MARKET at 02:00 open,2026-08-06 02:00:00,4250.05,454.9,1.17,3,0.49,0.744
2026-07-29_Trade_1,2026-07-29,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,midnight,SKIPPED_MICRO_R,MARKET at 02:00 open,2026-07-30 02:00:00,4088.48,8.52,0.127,1,0.0,0.0
2026-07-29_Trade_2,2026-07-29,"Trade 2 - Pivot, regime-aware (TRANSITION → breakout side only)",Trade 2,SHORT,midnight,NO FILL,,,,,,1,0.0,0.0
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,SHORT,midnight,NO TRIGGER,,,,,,1,0.0,0.0
2026-07-30_Trade_1,2026-07-30,Trade 1 — Daily Directional (SHORT),Trade 1,SHORT,midnight,SKIPPED_MALFORMED,MARKET at 02:00 open,2026-07-31 02:00:00,4109.24,31.79,0.749,1,0.0,0.0
2026-07-30_Trade_2,2026-07-30,"Trade 2 — Pivot, TRANSITION (breakout-side only)",Trade 2,SHORT,midnight,NO FILL,,,,,,1,0.0,0.0
2026-07-30_Trade_3C,2026-07-30,"Trade 3C — Momentum-Breakout (TRANSITION, downside)",Trade 3C,SHORT,midnight,UNPRICED,,,,,,1,0.0,0.0
2026-07-31_Trade_1,2026-07-31,"Trade 1 — Daily Directional (long bias, override-produced)",Trade 1,LONG,midnight,FILLED,MARKET at 02:00 open,2026-08-03 02:00:00,4063.66,68.66,0.967,3,1.016,0.949
2026-07-31_Trade_2,2026-07-31,"Trade 2 — Pivot, regime-aware (TRANSITION → breakout side)",Trade 2,LONG,midnight,FILLED,STOP touched,2026-08-03 02:45:00,4074.0,45.0,1.0,3,-1.0,-1.0
2026-07-31_Trade_3C,2026-07-31,"Trade 3 — Momentum-Breakout (3C, TRANSITION regime)",Trade 3C,LONG,midnight,FILLED,MARKET at 02:00 open,2026-08-13 02:00:00,4402.22,283.22,0.987,3,0.25,0.233
